%time,field.header.seq,field.header.stamp,field.header.frame_id,field.lat,field.lon,field.alt,field.utm_east,field.utm_north,field.zone_num,field.zone_letter
1580409268313756830,1,1580409268308444976,,42.337255,-70.4235816667,11.5,382725.79585,4688203.68999,19,T
1580409269278295206,2,1580409269274504899,,42.337255,-70.4235816667,11.5,382725.79585,4688203.68999,19,T
1580409270280585554,3,1580409270278172016,,42.337255,-70.4235816667,11.5,382725.79585,4688203.68999,19,T
1580409271288668651,4,1580409271286246061,,42.337255,-70.4235816667,11.5,382725.79585,4688203.68999,19,T
1580409272274195306,5,1580409272273705005,,42.337255,-70.4235816667,11.5,382725.79585,4688203.68999,19,T
1580409273272453527,6,1580409273270060062,,42.337255,-70.4235816667,11.5,382725.79585,4688203.68999,19,T
1580409274272260727,7,1580409274269829034,,42.337255,-70.4235816667,11.5,382725.79585,4688203.68999,19,T
1580409275283752533,8,1580409275279434919,,42.337255,-70.42358,11.5,382725.933152,4688203.68769,19,T
1580409276282421663,9,1580409276280004978,,42.337255,-70.42358,11.5,382725.933152,4688203.68769,19,T
1580409277287235874,10,1580409277284813880,,42.337255,-70.42358,11.5,382725.933152,4688203.68769,19,T
1580409278298323190,11,1580409278295988082,,42.337255,-70.42358,11.5,382725.933152,4688203.68769,19,T
1580409279282467078,12,1580409279280097961,,42.337255,-70.42358,11.5,382725.933152,4688203.68769,19,T
1580409280280177969,13,1580409280279674053,,42.337255,-70.42358,11.5,382725.933152,4688203.68769,19,T
1580409281283110352,14,1580409281280689001,,42.337255,-70.42358,11.4,382725.933152,4688203.68769,19,T
1580409282308242857,15,1580409282305799007,,42.3372533333,-70.42358,11.4,382725.930055,4688203.50263,19,T
1580409283318772098,16,1580409283316359043,,42.3372533333,-70.42358,11.4,382725.930055,4688203.50263,19,T
1580409284276088624,17,1580409284273706912,,42.3372533333,-70.42358,11.4,382725.930055,4688203.50263,19,T
1580409285283501696,18,1580409285281079053,,42.3372533333,-70.42358,11.4,382725.930055,4688203.50263,19,T
1580409286283279562,19,1580409286280841112,,42.3372533333,-70.42358,11.4,382725.930055,4688203.50263,19,T
1580409287307697551,20,1580409287303011894,,42.3372533333,-70.42358,11.4,382725.930055,4688203.50263,19,T
1580409288320954526,21,1580409288316704988,,42.3372533333,-70.42358,11.4,382725.930055,4688203.50263,19,T
1580409289324716085,22,1580409289322377920,,42.3372533333,-70.42358,11.4,382725.930055,4688203.50263,19,T
1580409290311360855,23,1580409290306966066,,42.3372533333,-70.42358,11.5,382725.930055,4688203.50263,19,T
1580409291308624005,24,1580409291306258916,,42.3372533333,-70.42358,11.5,382725.930055,4688203.50263,19,T
1580409292282853974,25,1580409292280502080,,42.3372533333,-70.42358,11.5,382725.930055,4688203.50263,19,T
1580409293310476294,26,1580409293308082103,,42.3372533333,-70.4235816667,11.6,382725.792752,4688203.50493,19,T
1580409294305052804,27,1580409294300657987,,42.337255,-70.4235816667,11.6,382725.79585,4688203.68999,19,T
1580409295309996745,28,1580409295307594060,,42.337255,-70.4235816667,11.7,382725.79585,4688203.68999,19,T
1580409296304239486,29,1580409296299668073,,42.337255,-70.4235816667,11.7,382725.79585,4688203.68999,19,T
1580409297310000741,30,1580409297307459115,,42.337255,-70.4235816667,11.7,382725.79585,4688203.68999,19,T
1580409298321535192,31,1580409298319112062,,42.337255,-70.4235816667,11.8,382725.79585,4688203.68999,19,T
1580409299309360089,32,1580409299306437015,,42.337255,-70.4235816667,11.8,382725.79585,4688203.68999,19,T
1580409300302988286,33,1580409300300451993,,42.337255,-70.4235833333,11.9,382725.658548,4688203.69229,19,T
1580409301320514281,34,1580409301316574096,,42.337255,-70.4235833333,11.9,382725.658548,4688203.69229,19,T
1580409302304041550,35,1580409302301439046,,42.337255,-70.4235833333,12.0,382725.658548,4688203.69229,19,T
1580409303286616504,36,1580409303284189939,,42.337255,-70.4235833333,12.0,382725.658548,4688203.69229,19,T
1580409304286606681,37,1580409304284240007,,42.3372566667,-70.4235833333,12.1,382725.661645,4688203.87736,19,T
1580409305287687379,38,1580409305285325050,,42.3372566667,-70.4235833333,12.1,382725.661645,4688203.87736,19,T
1580409306279920867,39,1580409306277532100,,42.3372566667,-70.423585,12.2,382725.524343,4688203.87965,19,T
1580409307309727173,40,1580409307307303905,,42.3372566667,-70.423585,12.2,382725.524343,4688203.87965,19,T
1580409308321762134,41,1580409308317872047,,42.3372566667,-70.423585,12.3,382725.524343,4688203.87965,19,T
1580409309288637840,42,1580409309284290075,,42.3372566667,-70.423585,12.3,382725.524343,4688203.87965,19,T
1580409310310441932,43,1580409310308072090,,42.3372566667,-70.423585,12.4,382725.524343,4688203.87965,19,T
1580409311288530440,44,1580409311284019947,,42.3372566667,-70.4235866667,12.4,382725.387041,4688203.88195,19,T
1580409312288101688,45,1580409312283749103,,42.3372566667,-70.4235866667,12.5,382725.387041,4688203.88195,19,T
1580409313298682269,46,1580409313296277999,,42.3372566667,-70.4235866667,12.6,382725.387041,4688203.88195,19,T
1580409314281074171,47,1580409314276663064,,42.3372583333,-70.4235866667,12.6,382725.390138,4688204.06702,19,T
1580409315288219448,48,1580409315283668994,,42.3372583333,-70.4235866667,12.7,382725.390138,4688204.06702,19,T
1580409316286236347,49,1580409316283797025,,42.3372583333,-70.4235866667,12.7,382725.390138,4688204.06702,19,T
1580409317287273190,50,1580409317284882068,,42.3372583333,-70.4235883333,12.8,382725.252836,4688204.06931,19,T
1580409318297963739,51,1580409318295614004,,42.3372583333,-70.4235883333,12.8,382725.252836,4688204.06931,19,T
1580409319288237124,52,1580409319285878896,,42.3372583333,-70.4235883333,12.9,382725.252836,4688204.06931,19,T
1580409320279571268,53,1580409320275690078,,42.3372583333,-70.4235883333,12.9,382725.252836,4688204.06931,19,T
1580409321289099909,54,1580409321286319017,,42.3372583333,-70.4235883333,12.9,382725.252836,4688204.06931,19,T
1580409322281560212,55,1580409322277318000,,42.3372583333,-70.4235883333,13.0,382725.252836,4688204.06931,19,T
1580409323279022478,56,1580409323276736021,,42.3372583333,-70.4235883333,13.0,382725.252836,4688204.06931,19,T
1580409324289333860,57,1580409324285084962,,42.3372583333,-70.42359,13.0,382725.115534,4688204.07161,19,T
1580409325288809811,58,1580409325286503076,,42.3372583333,-70.42359,13.1,382725.115534,4688204.07161,19,T
1580409326279290915,59,1580409326276968002,,42.3372583333,-70.42359,13.1,382725.115534,4688204.07161,19,T
1580409327286134268,60,1580409327283792972,,42.3372583333,-70.42359,13.2,382725.115534,4688204.07161,19,T
1580409328296404967,61,1580409328294045925,,42.3372583333,-70.42359,13.2,382725.115534,4688204.07161,19,T
1580409329287127396,62,1580409329284807920,,42.3372583333,-70.42359,13.3,382725.115534,4688204.07161,19,T
1580409330287747776,63,1580409330285201072,,42.3372583333,-70.42359,13.3,382725.115534,4688204.07161,19,T
1580409331281073482,64,1580409331276770114,,42.3372583333,-70.42359,13.2,382725.115534,4688204.07161,19,T
1580409332303495800,65,1580409332301203966,,42.3372516667,-70.4235866667,12.5,382725.377749,4688203.32676,19,T
1580409333314130054,66,1580409333311830997,,42.3372516667,-70.4235866667,12.5,382725.377749,4688203.32676,19,T
1580409334290498244,67,1580409334286264896,,42.3372516667,-70.4235866667,12.5,382725.377749,4688203.32676,19,T
1580409335289691983,68,1580409335285445928,,42.3372516667,-70.4235866667,12.5,382725.377749,4688203.32676,19,T
1580409336287828136,69,1580409336285518884,,42.3372516667,-70.4235866667,12.5,382725.377749,4688203.32676,19,T
1580409337313000789,70,1580409337310648918,,42.3372516667,-70.4235866667,12.6,382725.377749,4688203.32676,19,T
1580409338323592988,71,1580409338321290016,,42.3372516667,-70.4235866667,12.6,382725.377749,4688203.32676,19,T
1580409339310717370,72,1580409339307889938,,42.3372516667,-70.4235866667,12.6,382725.377749,4688203.32676,19,T
1580409340311932435,73,1580409340307630062,,42.3372516667,-70.4235866667,12.6,382725.377749,4688203.32676,19,T
1580409341310522125,74,1580409341308218002,,42.3372516667,-70.4235866667,12.6,382725.377749,4688203.32676,19,T
1580409342303735029,75,1580409342301397085,,42.3372516667,-70.4235866667,12.6,382725.377749,4688203.32676,19,T
1580409343314022044,76,1580409343311760902,,42.3372516667,-70.4235866667,12.6,382725.377749,4688203.32676,19,T
1580409344309141135,77,1580409344304855108,,42.3372516667,-70.4235866667,12.6,382725.377749,4688203.32676,19,T
1580409345308231494,78,1580409345305912971,,42.3372516667,-70.4235866667,12.7,382725.377749,4688203.32676,19,T
1580409346308604827,79,1580409346306303024,,42.3372516667,-70.4235866667,12.7,382725.377749,4688203.32676,19,T
1580409347309272651,80,1580409347304979085,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409348320180571,81,1580409348317800045,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409349301754988,82,1580409349299360990,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409350309112375,83,1580409350306755065,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409351307634921,84,1580409351305274009,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409352308926576,85,1580409352304675102,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409353319733834,86,1580409353317408084,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409354286746036,87,1580409354284409999,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409355286413974,88,1580409355284065961,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409356279157252,89,1580409356274884939,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409357286619626,90,1580409357284089088,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409358299909083,91,1580409358297527074,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409359309887373,92,1580409359305140018,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409360286660444,93,1580409360282156944,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409361310164047,94,1580409361307396888,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409362286309045,95,1580409362283888101,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409363285137480,96,1580409363282840013,,42.33725,-70.4235866667,12.7,382725.374651,4688203.14169,19,T
1580409364285752024,97,1580409364283431053,,42.33725,-70.4235866667,12.8,382725.374651,4688203.14169,19,T
1580409365288719948,98,1580409365284239053,,42.33725,-70.4235866667,12.8,382725.374651,4688203.14169,19,T
1580409366288988852,99,1580409366284003019,,42.33725,-70.4235866667,12.8,382725.374651,4688203.14169,19,T
1580409367279361776,100,1580409367277039051,,42.33725,-70.4235866667,12.8,382725.374651,4688203.14169,19,T
1580409368286117403,101,1580409368281826019,,42.33725,-70.4235866667,12.8,382725.374651,4688203.14169,19,T
1580409369287394649,102,1580409369283039093,,42.33725,-70.4235866667,12.8,382725.374651,4688203.14169,19,T
1580409370286608639,103,1580409370284058094,,42.33725,-70.4235866667,12.8,382725.374651,4688203.14169,19,T
1580409371285139861,104,1580409371282728910,,42.33725,-70.4235866667,12.8,382725.374651,4688203.14169,19,T
1580409372278949724,105,1580409372274688005,,42.33725,-70.4235866667,12.8,382725.374651,4688203.14169,19,T
1580409373286814335,106,1580409373284365892,,42.33725,-70.4235866667,12.9,382725.374651,4688203.14169,19,T
1580409374287415326,107,1580409374283163070,,42.33725,-70.4235866667,12.9,382725.374651,4688203.14169,19,T
1580409375284717967,108,1580409375282416105,,42.33725,-70.4235866667,12.9,382725.374651,4688203.14169,19,T
1580409376284667746,109,1580409376282362937,,42.33725,-70.4235866667,12.9,382725.374651,4688203.14169,19,T
1580409377285394163,110,1580409377283071994,,42.33725,-70.4235866667,12.9,382725.374651,4688203.14169,19,T
1580409378298460963,111,1580409378294028997,,42.33725,-70.4235866667,12.9,382725.374651,4688203.14169,19,T
1580409379287590640,112,1580409379283112049,,42.33725,-70.4235883333,12.9,382725.237349,4688203.14399,19,T
1580409380284670882,113,1580409380280754089,,42.33725,-70.4235883333,12.9,382725.237349,4688203.14399,19,T
1580409381284898756,114,1580409381282567024,,42.33725,-70.4235883333,12.9,382725.237349,4688203.14399,19,T
1580409382288088984,115,1580409382283490896,,42.33725,-70.4235883333,12.9,382725.237349,4688203.14399,19,T
1580409383306923514,116,1580409383304533004,,42.33725,-70.4235883333,12.9,382725.237349,4688203.14399,19,T
1580409384307107283,117,1580409384302767038,,42.33725,-70.4235883333,13.0,382725.237349,4688203.14399,19,T
1580409385285855873,118,1580409385283566951,,42.33725,-70.4235883333,13.0,382725.237349,4688203.14399,19,T
1580409386287662573,119,1580409386283349037,,42.33725,-70.4235883333,13.0,382725.237349,4688203.14399,19,T
1580409387284913610,120,1580409387282478094,,42.33725,-70.4235883333,13.1,382725.237349,4688203.14399,19,T
1580409388308731681,121,1580409388304276943,,42.33725,-70.4235883333,13.1,382725.237349,4688203.14399,19,T
1580409389285607161,122,1580409389283165931,,42.33725,-70.4235883333,13.1,382725.237349,4688203.14399,19,T
1580409390301779069,123,1580409390299484014,,42.33725,-70.4235883333,13.2,382725.237349,4688203.14399,19,T
1580409391309321151,124,1580409391305079936,,42.33725,-70.42359,13.2,382725.100047,4688203.14629,19,T
1580409392308063363,125,1580409392303798913,,42.33725,-70.42359,13.2,382725.100047,4688203.14629,19,T
1580409393309245418,126,1580409393304811000,,42.33725,-70.42359,13.3,382725.100047,4688203.14629,19,T
1580409394285425938,127,1580409394283094882,,42.33725,-70.42359,13.3,382725.100047,4688203.14629,19,T
1580409395307134268,128,1580409395304760932,,42.33725,-70.42359,13.3,382725.100047,4688203.14629,19,T
1580409396301277351,129,1580409396297386884,,42.33725,-70.42359,13.3,382725.100047,4688203.14629,19,T
1580409397311046150,130,1580409397306638002,,42.33725,-70.42359,13.3,382725.100047,4688203.14629,19,T
1580409398324130152,131,1580409398319261074,,42.33725,-70.42359,13.3,382725.100047,4688203.14629,19,T
1580409399308779610,132,1580409399304311037,,42.33725,-70.42359,13.4,382725.100047,4688203.14629,19,T
1580409400284645693,133,1580409400282238960,,42.33725,-70.42359,13.4,382725.100047,4688203.14629,19,T
1580409401308651629,134,1580409401304354906,,42.33725,-70.42359,13.4,382725.100047,4688203.14629,19,T
1580409402308689947,135,1580409402306308984,,42.33725,-70.42359,13.4,382725.100047,4688203.14629,19,T
1580409403308775672,136,1580409403306421041,,42.33725,-70.42359,13.4,382725.100047,4688203.14629,19,T
1580409404303407018,137,1580409404299082994,,42.33725,-70.42359,13.4,382725.100047,4688203.14629,19,T
1580409405287359157,138,1580409405283533096,,42.33725,-70.42359,13.4,382725.100047,4688203.14629,19,T
1580409406289563707,139,1580409406286963939,,42.33725,-70.42359,13.4,382725.100047,4688203.14629,19,T
1580409407285531920,140,1580409407283111095,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409408297345554,141,1580409408286197900,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409409288137734,142,1580409409285691976,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409410286343813,143,1580409410283997058,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409411307838351,144,1580409411305519104,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409412287735179,145,1580409412283385992,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409413315338424,146,1580409413308461904,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409414280468809,147,1580409414276015043,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409415287891767,148,1580409415283580064,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409416285941776,149,1580409416283551931,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409417286173004,150,1580409417283832073,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409418299227493,151,1580409418294919013,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409419285463938,152,1580409419282891035,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409420279301092,153,1580409420274451971,,42.3372483333,-70.42359,13.3,382725.096949,4688202.96123,19,T
1580409421287199952,154,1580409421284769058,,42.3372483333,-70.42359,13.3,382725.096949,4688202.96123,19,T
1580409422288294579,155,1580409422283960103,,42.3372483333,-70.42359,13.3,382725.096949,4688202.96123,19,T
1580409423299195392,156,1580409423296878099,,42.3372483333,-70.42359,13.3,382725.096949,4688202.96123,19,T
1580409424287223396,157,1580409424282789945,,42.3372483333,-70.42359,13.3,382725.096949,4688202.96123,19,T
1580409425286287455,158,1580409425283910989,,42.3372483333,-70.42359,13.3,382725.096949,4688202.96123,19,T
1580409426286527584,159,1580409426284110069,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409427288611239,160,1580409427284178018,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409428299335534,161,1580409428296993970,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409429278448281,162,1580409429275608062,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409430287896730,163,1580409430283569097,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409431287672345,164,1580409431283222913,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409432286452066,165,1580409432282514095,,42.3372483333,-70.42359,13.5,382725.096949,4688202.96123,19,T
1580409433297649396,166,1580409433295203924,,42.3372483333,-70.42359,13.5,382725.096949,4688202.96123,19,T
1580409434308781016,167,1580409434306505918,,42.3372483333,-70.42359,13.5,382725.096949,4688202.96123,19,T
1580409435312253290,168,1580409435309374094,,42.3372483333,-70.42359,13.5,382725.096949,4688202.96123,19,T
1580409436285203806,169,1580409436282855033,,42.3372483333,-70.42359,13.5,382725.096949,4688202.96123,19,T
1580409437284012878,170,1580409437283375978,,42.3372483333,-70.42359,13.5,382725.096949,4688202.96123,19,T
1580409438294666109,171,1580409438291773080,,42.3372483333,-70.42359,13.5,382725.096949,4688202.96123,19,T
1580409439308255643,172,1580409439305725097,,42.3372483333,-70.42359,13.5,382725.096949,4688202.96123,19,T
1580409440307671556,173,1580409440305309057,,42.3372483333,-70.42359,13.5,382725.096949,4688202.96123,19,T
1580409441308709163,174,1580409441306212902,,42.3372483333,-70.42359,13.4,382725.096949,4688202.96123,19,T
1580409442308534292,175,1580409442306170940,,42.3372466667,-70.42359,13.4,382725.093852,4688202.77616,19,T
1580409443307361840,176,1580409443304996967,,42.3372466667,-70.42359,13.4,382725.093852,4688202.77616,19,T
1580409444278213826,177,1580409444273912906,,42.3372466667,-70.42359,13.4,382725.093852,4688202.77616,19,T
1580409445312783417,178,1580409445308518886,,42.3372466667,-70.42359,13.4,382725.093852,4688202.77616,19,T
1580409446310856266,179,1580409446306056022,,42.3372466667,-70.42359,13.4,382725.093852,4688202.77616,19,T
1580409447307386397,180,1580409447304953098,,42.3372466667,-70.42359,13.4,382725.093852,4688202.77616,19,T
1580409448319826438,181,1580409448315958976,,42.3372466667,-70.42359,13.4,382725.093852,4688202.77616,19,T
1580409449308474136,182,1580409449306164979,,42.3372466667,-70.42359,13.4,382725.093852,4688202.77616,19,T
1580409450304420827,183,1580409450299937963,,42.3372466667,-70.42359,13.4,382725.093852,4688202.77616,19,T
1580409451286109704,184,1580409451283756971,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409452302351276,185,1580409452298068046,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409453312772233,186,1580409453310395002,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409454311265306,187,1580409454306353092,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409455309301560,188,1580409455304850101,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409456287005028,189,1580409456282452106,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409457287483088,190,1580409457284926891,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409458298411029,191,1580409458296005964,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409459285971943,192,1580409459282876968,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409460281319561,193,1580409460278937101,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409461285134438,194,1580409461282808065,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409462304119524,195,1580409462303236007,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409463308756870,196,1580409463307718992,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409464301594961,197,1580409464299309968,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409465279498489,198,1580409465278903961,,42.3372466667,-70.42359,13.5,382725.093852,4688202.77616,19,T
1580409466280061913,199,1580409466279457092,,42.337245,-70.42359,13.5,382725.090754,4688202.5911,19,T
1580409467285620859,200,1580409467283318996,,42.337245,-70.42359,13.5,382725.090754,4688202.5911,19,T
1580409468290311525,201,1580409468289423942,,42.337245,-70.42359,13.5,382725.090754,4688202.5911,19,T
1580409469280218472,202,1580409469279366970,,42.337245,-70.42359,13.5,382725.090754,4688202.5911,19,T
